id,school_id,created_at,classroom_type
717,153,2016-07-22 15:00:16.740765,Toddler
673,153,2016-07-18 18:38:03.799551,Toddler
3037,778,2017-09-07 16:10:18.635332,Upper Elementary
1061,370,2016-08-29 05:38:36.614472,Primary
2490,778,2017-07-18 18:40:07.998674,Upper Elementary
2532,778,2017-07-26 21:18:56.237017,Primary
2256,778,2017-06-12 21:31:18.05716,Primary
2538,778,2017-07-26 21:26:41.985707,Lower Elementary
3058,778,2017-09-08 20:15:20.788104,Primary
2534,778,2017-07-26 21:20:22.591199,Primary
1062,370,2016-08-29 05:38:36.630935,Primary
1042,367,2016-08-29 05:38:21.021137,Toddler
1051,369,2016-08-29 05:38:24.999309,Primary
1072,371,2016-08-29 05:38:45.016941,Primary
1074,371,2016-08-29 05:38:45.050014,Primary
1069,370,2016-08-29 05:38:37.229916,Toddler
1070,370,2016-08-29 05:38:37.262273,Lower Elementary
1060,370,2016-08-29 05:38:36.595319,Upper Elementary
1063,370,2016-08-29 05:38:36.648335,Primary
1064,370,2016-08-29 05:38:36.667351,Primary
1068,370,2016-08-29 05:38:37.21249,Toddler
1075,371,2016-08-29 05:38:45.066414,Primary
1076,371,2016-08-29 05:38:45.083035,Primary
1087,374,2016-08-29 05:38:50.721539,Infant
1081,373,2016-08-29 05:38:48.134399,Primary
1080,372,2016-08-29 05:38:46.708708,Primary
1085,374,2016-08-29 05:38:50.261932,Primary
1088,375,2016-08-29 05:38:52.111489,Toddler
2364,375,2017-06-26 14:49:21.090886,Primary
1092,375,2016-08-29 05:38:52.607967,Toddler
1098,376,2016-08-29 05:38:53.443558,Toddler
3934,1135,2018-03-28 15:26:47.131053,Primary
3936,1135,2018-03-28 15:26:50.625365,Lower Elementary
3937,1135,2018-03-28 15:26:50.68264,Lower Elementary
3577,1078,2018-01-12 22:44:54.37724,Primary
3572,1078,2018-01-12 22:44:53.261577,Lower Elementary
1735,481,2017-03-08 14:13:03.721397,Toddler
1736,481,2017-03-08 14:13:18.807453,Toddler
1737,481,2017-03-08 14:13:35.512936,Toddler
1738,481,2017-03-08 14:13:44.805758,Toddler
1780,481,2017-03-08 14:29:00.142425,Primary
1781,481,2017-03-08 14:29:13.26228,Primary
1782,481,2017-03-08 14:29:22.389447,Primary
1713,481,2017-03-08 14:06:57.961933,Infant
1714,481,2017-03-08 14:07:07.547854,Infant
1716,481,2017-03-08 14:07:29.528912,Infant
1717,481,2017-03-08 14:07:42.362721,Infant
1739,481,2017-03-08 14:14:05.582504,Infant
1741,481,2017-03-08 14:14:31.195346,Infant
3581,1080,2018-01-12 22:49:57.691715,Primary
3931,548,2018-03-27 20:05:41.627147,Primary
3128,956,2017-09-20 02:11:33.022364,Infant
3129,956,2017-09-20 02:11:33.063306,Infant
3130,956,2017-09-20 02:11:33.096201,Infant
3133,956,2017-09-20 02:11:33.32012,Toddler
3134,956,2017-09-20 02:11:33.374328,Toddler
3573,1078,2018-01-12 22:44:53.295734,Lower Elementary
3135,956,2017-09-20 02:11:34.543183,Primary
3136,956,2017-09-20 02:11:34.569815,Primary
3137,956,2017-09-20 02:11:34.594004,Primary
3930,548,2018-03-27 20:05:20.620923,Primary
2533,778,2017-07-26 21:19:28.430927,Primary
3570,1076,2018-01-12 22:24:08.601127,Primary
3574,1078,2018-01-12 22:44:54.296569,Primary
3131,956,2017-09-20 02:11:33.170198,Toddler
3132,956,2017-09-20 02:11:33.270045,Toddler
3504,1064,2017-12-22 01:19:10.097382,Lower Elementary
1113,64,2016-08-29 05:38:56.529922,Toddler
1109,64,2016-08-29 05:38:56.442648,Primary
1078,371,2016-08-29 05:38:45.11831,Toddler
1059,370,2016-08-29 05:38:31.88418,Primary
1103,376,2016-08-29 05:38:54.814955,Primary
1086,374,2016-08-29 05:38:50.699952,Toddler
1071,371,2016-08-29 05:38:43.576625,Lower Elementary
1089,375,2016-08-29 05:38:52.129593,Primary
1093,375,2016-08-29 05:38:52.624784,Toddler
1077,371,2016-08-29 05:38:45.10052,Toddler
1090,375,2016-08-29 05:38:52.150425,Primary
1096,376,2016-08-29 05:38:53.388936,Infant
1097,376,2016-08-29 05:38:53.424652,Toddler
1091,375,2016-08-29 05:38:52.169013,Primary
1102,376,2016-08-29 05:38:54.793824,Toddler
1104,376,2016-08-29 05:38:54.833443,Primary
1106,376,2016-08-29 05:38:54.870888,Primary
1095,376,2016-08-29 05:38:53.371144,Infant
1105,376,2016-08-29 05:38:54.852566,Primary
1137,379,2016-08-31 23:47:48.313869,Primary
3586,1080,2018-01-12 22:49:57.875397,Primary
3932,548,2018-03-27 20:06:12.273055,Primary
3575,1078,2018-01-12 22:44:54.329966,Primary
3576,1078,2018-01-12 22:44:54.351985,Primary
3968,1174,2018-04-02 20:07:14.565265,Adolescent
3967,1174,2018-04-02 20:07:14.364716,Upper Elementary
3794,1101,2018-03-07 09:12:49.992866,Upper Elementary
3986,385,2018-04-04 23:58:47.650776,Music
3987,1075,2018-04-05 17:35:49.168673,Infant
3946,1170,2018-03-30 21:21:28.452009,Upper Elementary
3948,1170,2018-03-30 21:21:28.667017,Adolescent
3950,1170,2018-03-30 21:21:29.024532,Toddler
3065,912,2017-09-08 21:29:02.522158,Primary
3571,1078,2018-01-12 22:44:53.204549,Upper Elementary
3963,1173,2018-04-02 18:14:52.010398,Primary
3977,1176,2018-04-02 21:48:48.639109,Primary
3965,1174,2018-04-02 20:07:11.963554,Primary
3966,1174,2018-04-02 20:07:14.327942,Lower Elementary
3115,947,2017-09-18 17:56:46.888514,Taller 1
3988,1075,2018-04-05 17:35:50.183399,Primary
3969,1166,2018-04-02 20:18:36.237965,Toddler
3989,1075,2018-04-05 17:35:50.207168,Primary
3947,1170,2018-03-30 21:21:28.484413,Adolescent
3949,1170,2018-03-30 21:21:28.959921,Infant
3960,1173,2018-04-02 18:14:51.903486,Primary
3961,1173,2018-04-02 18:14:51.947878,Lower Elementary
3953,1170,2018-03-30 23:17:57.299607,Primary
3962,1173,2018-04-02 18:14:51.980082,Primary
3951,1171,2018-03-30 22:23:52.408682,Primary
3580,1078,2018-01-12 22:44:54.818181,All School
3990,1075,2018-04-05 17:35:50.229854,Primary
3957,1172,2018-04-02 17:46:41.775164,Upper Elementary
3994,1177,2018-04-05 17:43:30.495863,Toddler
3991,1075,2018-04-05 17:35:50.255597,Primary
3992,1075,2018-04-05 17:35:53.079526,Elementary
3958,1173,2018-04-02 18:14:50.753683,Lower Elementary
3993,1075,2018-04-05 17:35:53.109201,Infant
3955,456,2018-04-01 09:14:06.390563,Elementary
3956,1172,2018-04-02 17:46:41.702314,Lower Elementary
3971,1166,2018-04-02 20:18:37.737637,Primary
3959,1173,2018-04-02 18:14:50.804578,Upper Elementary
3943,1165,2018-03-29 17:09:55.770133,Primary
3980,1123,2018-04-02 22:51:21.866649,Primary
3945,1170,2018-03-30 21:21:28.411725,Lower Elementary
3952,1171,2018-03-30 22:23:52.713782,Toddler
3976,1175,2018-04-02 20:27:06.286766,Primary
3978,1175,2018-04-02 22:42:20.242035,Elementary
3995,1177,2018-04-05 17:43:31.524332,Primary
3996,1177,2018-04-05 17:43:34.175941,Lower Elementary
3964,1174,2018-04-02 20:07:11.940205,Primary
2219,700,2017-06-08 16:31:16.773694,3-4 year olds
2220,700,2017-06-08 16:31:26.677546,3-4 year olds
3970,1166,2018-04-02 20:18:37.673293,Primary
2366,166,2017-06-26 20:40:15.954523,Upper Elementary
158,19,2015-08-20 15:25:59.623081,Primary
298,95,2015-12-14 14:50:59.411882,Primary
849,318,2016-08-15 20:09:46.638499,Primary
3939,536,2018-03-28 20:59:01.420579,Primary
1079,372,2016-08-29 05:38:46.692229,Primary
1082,373,2016-08-29 05:38:48.151843,Primary
3597,858,2018-01-18 15:43:01.004966,Toddler
3553,1074,2018-01-10 23:51:49.95442,Upper Elementary
3595,519,2018-01-17 18:59:16.274931,Primary
3985,1174,2018-04-04 14:05:06.036703,Primary
3599,1083,2018-01-19 02:03:13.465612,Toddler
3600,1083,2018-01-19 02:03:13.496637,Toddler
3603,1083,2018-01-19 02:03:14.695657,Primary
3587,1008,2018-01-14 19:47:44.533497,Primary
3617,1083,2018-01-19 02:03:17.863366,Elementary
3594,475,2018-01-16 22:52:16.751364,Primary
3583,1080,2018-01-12 22:49:57.755191,Primary
3606,1083,2018-01-19 02:03:17.468012,Lower Elementary
3607,1083,2018-01-19 02:03:17.487908,Lower Elementary
3554,1074,2018-01-10 23:51:50.151421,Adolescent
3983,1174,2018-04-04 13:53:24.014709,Primary
3612,1083,2018-01-19 02:03:17.779239,Adolescent
3613,1083,2018-01-19 02:03:17.796213,Elementary
3614,1083,2018-01-19 02:03:17.81334,Adolescent
3618,1083,2018-01-19 02:03:17.881322,Adolescent
3615,1083,2018-01-19 02:03:17.829993,Elementary
3616,1083,2018-01-19 02:03:17.846667,Adolescent
3619,1083,2018-01-19 02:03:17.897566,Elementary
3620,1085,2018-01-19 20:55:37.260078,Toddler
3589,1073,2018-01-15 20:31:30.583263,Primary
3593,1066,2018-01-16 14:08:42.553154,Elementary
3584,1080,2018-01-12 22:49:57.795802,Primary
3582,1080,2018-01-12 22:49:57.726235,Primary
3596,1082,2018-01-18 00:13:33.190831,Primary
3564,1053,2018-01-12 21:55:46.341857,Adolescent
3565,1053,2018-01-12 21:55:46.370724,Adolescent
3566,1053,2018-01-12 21:55:46.617872,Adolescent
3979,1175,2018-04-02 22:44:10.691797,Toddler
3601,1083,2018-01-19 02:03:14.65465,Primary
3602,1083,2018-01-19 02:03:14.676003,Primary
3621,1083,2018-01-19 21:18:11.949687,Adolescent
3373,1036,2017-11-30 00:10:11.296438,Lower Elementary
3998,187,2018-04-05 19:51:30.709976,Primary
3374,1036,2017-11-30 00:10:11.357637,Lower Elementary
3375,1036,2017-11-30 00:10:11.420849,Lower Elementary
3376,1036,2017-11-30 00:10:11.495532,Upper Elementary
4001,1180,2018-04-06 04:23:50.396527,Primary
4023,144,2018-04-09 21:35:09.900135,Primary
4021,1187,2018-04-09 21:22:46.414606,Upper Elementary
4006,1174,2018-04-06 19:14:32.685029,Adolescent
1742,481,2017-03-08 14:14:44.79173,Infant
1743,481,2017-03-08 14:15:01.986632,Infant
3588,1008,2018-01-14 19:53:29.132076,Primary
108,50,2015-07-06 18:01:19.460042,Primary
3975,1166,2018-04-02 20:18:37.975762,Primary
588,234,2016-06-14 00:00:21.645158,Primary
694,283,2016-07-20 03:22:53.222021,Primary
3598,545,2018-01-18 17:56:59.995222,Primary
162,19,2015-08-20 15:26:49.540033,Primary
1458,19,2016-12-17 14:37:30.381175,Upper Elementary
850,318,2016-08-15 20:09:56.1637,Elementary
2466,144,2017-07-12 13:17:50.356862,Primary
2467,144,2017-07-12 13:18:15.648662,Primary
2154,765,2017-05-24 22:20:15.226365,Toddler
2465,144,2017-07-12 13:17:33.973585,Primary
2155,765,2017-05-24 22:20:16.811865,Primary
3057,778,2017-09-08 20:14:09.091863,Lower Elementary
3940,536,2018-03-28 21:00:55.870031,Primary
4016,1131,2018-04-09 18:41:55.195799,Lower Elementary
3984,1174,2018-04-04 14:04:56.826358,Primary
4002,1182,2018-04-06 17:54:24.521795,Primary
3999,1137,2018-04-06 04:09:43.222361,Primary
1810,481,2017-03-08 14:36:10.367307,Lower Elementary
1811,481,2017-03-08 14:36:21.211776,Lower Elementary
3981,287,2018-04-03 16:51:20.800516,Elementary
4014,1131,2018-04-09 18:41:50.033037,Toddler
4017,1155,2018-04-09 20:00:34.247765,Upper Elementary
4026,1188,2018-04-10 16:49:21.168196,Lower Elementary
3973,1166,2018-04-02 20:18:37.877,Elementary
4000,1137,2018-04-06 04:09:45.770302,Elementary
4003,1182,2018-04-06 17:54:27.07858,Lower Elementary
4015,1131,2018-04-09 18:41:51.526841,Primary
4004,1182,2018-04-06 17:54:27.134277,Upper Elementary
4019,1187,2018-04-09 21:22:43.587172,Kinder
4005,1182,2018-04-06 17:54:27.338,Adolescent
4032,1177,2018-04-10 23:19:24.280575,Upper Elementary
4025,1188,2018-04-10 16:49:21.104781,Lower Elementary
4027,1188,2018-04-10 16:49:21.234173,Lower Elementary
3842,1105,2018-03-13 23:50:19.316332,Elementary
3974,1166,2018-04-02 20:18:37.92195,Elementary
4028,1188,2018-04-10 16:49:21.321439,Lower Elementary
4029,1188,2018-04-10 16:49:21.366517,Lower Elementary
4012,1184,2018-04-09 18:30:06.826574,Toddler
4013,1184,2018-04-09 18:30:09.242546,Elementary
3982,1174,2018-04-04 13:53:13.78046,Primary
3972,1166,2018-04-02 20:18:37.800369,Primary
4007,1181,2018-04-09 17:40:03.536536,Primary
4020,1187,2018-04-09 21:22:46.383722,Lower Elementary
4018,1186,2018-04-09 21:01:03.368711,Toddler
3944,1170,2018-03-30 21:21:25.464812,Primary
3622,385,2018-01-20 18:26:34.471093,Adolescent
3624,580,2018-01-23 02:52:21.858841,Infant
3642,1089,2018-01-26 07:36:18.144156,Primary
2179,481,2017-06-01 13:54:39.44367,Toddler
2180,481,2017-06-01 13:54:52.966567,Toddler
3644,1089,2018-01-26 07:36:18.191807,Primary
3643,1089,2018-01-26 07:36:18.170888,Primary
3650,1091,2018-01-26 22:24:23.696592,Primary
3651,1091,2018-01-26 22:24:23.732585,Primary
3652,1091,2018-01-26 22:24:27.629414,Lower Elementary
3645,1089,2018-01-26 07:36:18.212705,Primary
3639,1058,2018-01-24 21:52:21.040859,Lower Elementary
3640,1058,2018-01-24 21:52:21.080231,Upper Elementary
3917,1159,2018-03-23 20:13:56.828895,Primary
2415,421,2017-07-06 16:55:23.841546,Toddler
2387,421,2017-06-28 21:56:46.699246,Toddler
352,109,2016-02-19 18:20:06.582722,Primary
2621,857,2017-08-02 19:44:52.451994,Elementary
2763,324,2017-08-14 23:06:02.723532,Toddler
578,227,2016-06-03 15:18:18.668644,Adolescent
2359,144,2017-06-22 19:11:40.317297,Primary
1666,416,2017-02-27 18:50:14.141548,Toddler
1667,416,2017-02-27 18:50:30.731283,Toddler
3941,536,2018-03-28 21:02:10.805993,Primary
3942,536,2018-03-28 21:02:41.832565,Primary
3034,778,2017-09-07 16:09:20.042087,Lower Elementary
3061,778,2017-09-08 20:16:57.92662,Upper Elementary
1084,373,2016-08-29 05:38:48.846882,Toddler
3918,1159,2018-03-23 20:13:56.877176,Elementary
3919,1159,2018-03-23 20:13:56.927144,Elementary
3641,1058,2018-01-24 21:52:21.27722,Adolescent
3590,1073,2018-01-15 20:31:30.609027,Primary
3591,1073,2018-01-15 20:31:33.853766,Lower Elementary
3592,1073,2018-01-15 20:31:33.92241,Upper Elementary
3585,1080,2018-01-12 22:49:57.828556,Primary
3632,1053,2018-01-23 17:51:17.559107,Primary
4024,144,2018-04-09 21:35:37.881913,Primary
3637,1055,2018-01-24 08:13:30.458497,Primary
3648,1091,2018-01-26 22:24:22.376402,Toddler
2360,144,2017-06-22 19:12:04.792403,Primary
3646,1089,2018-01-26 07:36:18.234143,Primary
3920,1159,2018-03-23 20:13:56.96822,Elementary
3578,1078,2018-01-12 22:44:54.749821,Toddler
3623,580,2018-01-23 02:52:21.832754,Infant
3579,1078,2018-01-12 22:44:54.787806,Toddler
3649,1091,2018-01-26 22:24:23.669132,Primary
3653,1091,2018-01-26 22:24:27.668464,Lower Elementary
3654,1091,2018-01-26 22:24:27.719953,Upper Elementary
4054,1163,2018-04-17 20:38:40.928715,Primary
2181,481,2017-06-01 13:55:12.374543,Toddler
2182,481,2017-06-01 13:55:27.81523,Toddler
2183,481,2017-06-01 13:55:43.780032,Toddler
2184,481,2017-06-01 13:56:13.308318,Toddler
2185,481,2017-06-01 16:02:01.859931,Toddler
2186,481,2017-06-01 16:02:32.174077,Toddler
2187,481,2017-06-01 16:42:21.344408,Toddler
3627,580,2018-01-23 02:52:21.927827,Toddler
4036,944,2018-04-12 19:41:44.32012,Lower Elementary
4037,944,2018-04-12 19:41:44.345894,Lower Elementary
3657,1091,2018-01-26 22:24:28.059419,Elementary
4038,944,2018-04-12 19:41:44.378426,Lower Elementary
4039,944,2018-04-12 19:41:44.414403,Lower Elementary
4040,944,2018-04-12 19:41:44.446449,Lower Elementary
3638,1058,2018-01-24 21:52:18.481833,Primary
4048,1192,2018-04-16 21:08:24.470781,Primary
4049,1192,2018-04-16 21:08:28.234927,Upper Elementary
4062,1151,2018-04-18 04:55:11.763384,Primary
4063,1151,2018-04-18 04:55:11.79352,Primary
4051,1163,2018-04-17 20:38:39.412075,Toddler
4052,1163,2018-04-17 20:38:40.867775,Primary
4053,1163,2018-04-17 20:38:40.896576,Primary
4050,1167,2018-04-17 16:51:07.332445,Primary
4061,1155,2018-04-18 04:53:35.717979,Lower Elementary
4022,1187,2018-04-09 21:22:46.594333,Adolescent
4010,1184,2018-04-09 18:30:06.528078,Primary
3604,1083,2018-01-19 02:03:14.71658,Primary
3605,1083,2018-01-19 02:03:14.736263,Primary
4011,1184,2018-04-09 18:30:06.551608,Primary
3471,1055,2017-12-14 01:03:18.347289,Adolescent
3633,1088,2018-01-24 05:49:48.576684,Infant
3634,1088,2018-01-24 05:49:48.617425,Toddler
3625,580,2018-01-23 02:52:21.889715,Toddler
2275,696,2017-06-15 00:47:51.548797,Upper Elementary
3628,580,2018-01-23 02:52:22.937652,Primary
3629,580,2018-01-23 02:52:22.956521,Primary
3647,1090,2018-01-26 20:40:01.573053,Elementary
3626,580,2018-01-23 02:52:21.909418,Toddler
3655,1091,2018-01-26 22:24:27.989852,Adolescent
3656,1091,2018-01-26 22:24:28.036477,Elementary
4035,944,2018-04-12 19:41:44.286932,Lower Elementary
4041,944,2018-04-12 19:41:44.478512,Lower Elementary
4042,1191,2018-04-16 20:29:07.807932,Toddler
4043,1191,2018-04-16 20:29:09.177033,Primary
4044,1191,2018-04-16 20:29:09.208469,Primary
3665,273,2018-01-31 20:14:42.101186,Primary
1744,481,2017-03-08 14:15:12.634905,Infant
1745,481,2017-03-08 14:15:22.557422,Infant
353,109,2016-02-19 18:20:13.640854,Primary
658,109,2016-07-12 18:46:02.994339,Toddler
3658,1094,2018-01-29 22:24:31.759284,Lower Elementary
1701,481,2017-03-08 14:04:41.091513,Toddler
1702,481,2017-03-08 14:04:54.986023,Toddler
1703,481,2017-03-08 14:05:04.255174,Toddler
1704,481,2017-03-08 14:05:12.950422,Toddler
1705,481,2017-03-08 14:05:21.555045,Toddler
1706,481,2017-03-08 14:05:32.087048,Toddler
662,109,2016-07-12 18:59:55.107087,Elementary
3667,534,2018-02-02 19:24:52.365386,Primary
3666,1016,2018-02-01 16:32:41.556917,Elementary
3468,1055,2017-12-14 01:03:17.083202,Lower Elementary
3608,1083,2018-01-19 02:03:17.519062,Upper Elementary
3609,1083,2018-01-19 02:03:17.539635,Upper Elementary
3610,1083,2018-01-19 02:03:17.725519,Adolescent
3611,1083,2018-01-19 02:03:17.760465,Elementary
3664,1095,2018-01-31 19:36:14.273266,Upper Elementary
3660,1093,2018-01-30 01:29:32.37097,Toddler
4064,1200,2018-04-18 04:56:04.135784,Primary
4065,1199,2018-04-18 06:45:38.730367,Primary
3635,1088,2018-01-24 05:49:49.765112,Primary
2192,481,2017-06-01 16:44:03.877397,Toddler
4071,1199,2018-04-19 22:51:03.416335,Elementary
4089,1214,2018-04-24 05:28:14.591283,Upper Elementary
4104,1215,2018-04-25 21:02:44.71575,Primary
4097,1219,2018-04-25 03:53:32.460863,Primary
1746,481,2017-03-08 14:15:31.992046,Infant
4098,1219,2018-04-25 03:53:32.697643,Toddler
4099,1219,2018-04-25 03:53:32.71654,Toddler
4105,1215,2018-04-25 21:02:47.040684,Elementary
4094,1216,2018-04-25 03:33:31.059779,Toddler
3630,580,2018-01-23 02:52:22.973792,Primary
1342,434,2016-10-18 18:41:41.44981,Primary
1343,434,2016-10-18 18:41:41.490815,Infant Community
1344,434,2016-10-18 18:41:42.984514,Primary
3661,853,2018-01-30 19:33:09.784768,Primary
3556,53,2018-01-12 04:46:45.673919,Primary
3761,53,2018-03-02 16:39:03.00624,Primary
3662,292,2018-01-31 01:55:10.58876,Primary
3036,778,2017-09-07 16:10:01.918997,Upper Elementary
2361,144,2017-06-22 19:13:43.615978,Primary
485,144,2016-05-10 19:31:36.097675,Primary
789,312,2016-08-09 15:54:49.964464,Primary
1027,312,2016-08-29 05:38:16.568366,Primary
4070,1196,2018-04-18 20:50:10.50671,Primary
4066,1204,2018-04-18 20:41:28.592656,Primary
4067,1204,2018-04-18 20:41:28.71496,Primary
4072,1168,2018-04-20 06:25:47.371947,Lower Elementary
4082,495,2018-04-23 15:46:57.165292,Toddler
4074,1206,2018-04-20 16:26:58.646126,Primary
4080,1155,2018-04-23 04:46:52.612423,Upper Elementary
4076,751,2018-04-20 19:44:10.18908,Toddler
4088,1214,2018-04-24 05:28:14.488556,Lower Elementary
4095,1216,2018-04-25 03:33:32.000712,Primary
4102,292,2018-04-25 04:09:27.514132,Primary
4081,495,2018-04-23 15:46:56.812256,Primary
4030,1188,2018-04-10 16:49:21.409746,Lower Elementary
4100,1217,2018-04-25 03:56:16.289688,Adolescent
4031,1188,2018-04-10 16:49:23.211033,Primary
4045,1191,2018-04-16 20:29:12.399094,Elementary
4056,1195,2018-04-17 20:42:19.905662,Primary
4057,1195,2018-04-17 20:42:19.935211,Primary
4058,1195,2018-04-17 20:42:23.719207,Lower Elementary
4059,1195,2018-04-17 20:42:23.840405,Lower Elementary
4033,1189,2018-04-11 22:12:19.111508,Lower Elementary
4068,1204,2018-04-18 20:41:29.365817,Infant
4073,1206,2018-04-20 16:26:57.046253,Toddler
4034,1189,2018-04-11 22:12:19.155555,Upper Elementary
3954,1170,2018-03-31 00:07:05.090927,Toddler
4084,1177,2018-04-24 02:39:45.726554,Primary
4101,292,2018-04-25 04:08:16.2286,Primary
4008,1181,2018-04-09 17:40:03.563935,Primary
4009,1181,2018-04-09 17:40:03.845421,Toddler
4096,1219,2018-04-25 03:53:32.440392,Primary
4090,1214,2018-04-24 14:38:22.814208,Lower Elementary
4087,1213,2018-04-24 05:19:33.635371,Primary
4086,1177,2018-04-24 02:40:34.107297,Primary
3469,1055,2017-12-14 01:03:17.134697,Upper Elementary
4046,1191,2018-04-16 20:29:12.433118,Elementary
4060,1195,2018-04-17 20:42:24.055332,Upper Elementary
4078,1195,2018-04-22 19:24:25.02136,Primary
4047,1191,2018-04-16 20:29:12.462114,Elementary
4069,1204,2018-04-18 20:41:34.37781,Lower Elementary
1747,481,2017-03-08 14:15:42.369719,Infant
1765,481,2017-03-08 14:25:44.523635,Primary
1766,481,2017-03-08 14:25:55.389524,Primary
1767,481,2017-03-08 14:26:10.507158,Primary
1768,481,2017-03-08 14:26:19.454521,Primary
1769,481,2017-03-08 14:26:35.361619,Primary
1770,481,2017-03-08 14:26:44.410988,Primary
1772,481,2017-03-08 14:27:03.049283,Primary
1773,481,2017-03-08 14:27:15.57245,Primary
1774,481,2017-03-08 14:27:27.872889,Primary
1775,481,2017-03-08 14:27:39.893562,Primary
1776,481,2017-03-08 14:28:12.783749,Primary
1777,481,2017-03-08 14:28:22.324778,Primary
1778,481,2017-03-08 14:28:36.206138,Primary
1788,481,2017-03-08 14:31:12.363222,Lower Elementary
1789,481,2017-03-08 14:31:30.755414,Lower Elementary
1790,481,2017-03-08 14:31:44.536232,Lower Elementary
1791,481,2017-03-08 14:32:17.914463,Lower Elementary
2757,660,2017-08-14 20:49:30.174691,Toddler
4083,899,2018-04-23 23:06:31.219632,Primary
2170,767,2017-05-30 16:38:23.440804,Toddler
1792,481,2017-03-08 14:32:31.126555,Lower Elementary
1798,481,2017-03-08 14:33:55.04065,Lower Elementary
4085,1177,2018-04-24 02:40:12.829821,Primary
4055,1163,2018-04-17 20:38:44.725369,Lower Elementary
4079,1195,2018-04-22 19:25:47.994242,Lower Elementary
4092,1214,2018-04-24 19:28:46.766878,Primary
1793,481,2017-03-08 14:32:41.680599,Lower Elementary
1748,481,2017-03-08 14:15:52.316226,Infant
4135,1190,2018-04-30 19:41:41.336287,Primary
4136,1190,2018-04-30 19:41:41.364257,Primary
4137,1190,2018-04-30 19:41:41.392568,Primary
4138,1190,2018-04-30 19:41:44.563237,Lower Elementary
4139,1190,2018-04-30 19:41:44.58633,Lower Elementary
4123,1218,2018-04-27 22:27:16.587248,Adolescent
4128,1218,2018-04-29 01:49:54.998591,Toddler
4091,1214,2018-04-24 19:28:33.682755,Primary
4093,1214,2018-04-24 19:28:59.579897,Primary
4124,1183,2018-04-27 22:32:19.430007,Primary
4125,1183,2018-04-27 22:32:19.450115,Primary
4126,1183,2018-04-27 22:32:19.466845,Primary
4108,1221,2018-04-26 19:46:00.97183,Primary
4151,1230,2018-05-01 18:13:40.096231,Primary
4152,1126,2018-05-01 18:51:05.101403,Primary
4153,1230,2018-05-01 21:29:01.350766,Elementary
4129,897,2018-04-30 16:04:57.958049,Infant
4130,897,2018-04-30 16:04:58.033518,Toddler
4131,897,2018-04-30 16:04:58.074547,Toddler
4132,897,2018-04-30 16:04:59.492453,Primary
4133,897,2018-04-30 16:04:59.537722,Primary
4134,897,2018-04-30 16:05:03.292211,Elementary
2820,792,2017-08-18 19:53:58.937341,Lower Elementary
4109,1223,2018-04-26 20:19:12.382908,Primary
4110,1223,2018-04-26 20:19:16.397938,Elementary
4106,1217,2018-04-26 16:51:05.440625,Adolescent
4111,1053,2018-04-26 21:16:56.904344,Primary
4141,1160,2018-04-30 20:12:25.931423,Lower Elementary
4142,1160,2018-04-30 20:12:25.970399,Lower Elementary
4143,1160,2018-04-30 20:12:26.041021,Upper Elementary
4144,1160,2018-04-30 20:12:26.080871,Upper Elementary
3631,580,2018-01-23 02:52:22.992001,Primary
4147,1227,2018-04-30 20:29:26.508184,Primary
4148,1227,2018-04-30 20:29:26.540096,Primary
4140,1190,2018-04-30 19:41:44.622528,Upper Elementary
4150,1229,2018-05-01 00:09:37.655421,Primary
4145,1226,2018-04-30 20:26:15.816898,Upper Elementary
4146,1226,2018-04-30 20:26:15.85559,Upper Elementary
4149,1167,2018-04-30 23:09:05.791851,Toddler
4075,1206,2018-04-20 16:27:04.965691,Upper Elementary
4116,1218,2018-04-27 22:27:10.250028,Toddler
4117,1218,2018-04-27 22:27:11.536213,Primary
4118,1218,2018-04-27 22:27:11.572075,Primary
4119,1218,2018-04-27 22:27:14.60796,Lower Elementary
4120,1218,2018-04-27 22:27:14.642243,Lower Elementary
4121,1218,2018-04-27 22:27:14.710447,Upper Elementary
4122,1218,2018-04-27 22:27:14.749313,Upper Elementary
4127,1183,2018-04-27 22:32:19.68831,Toddler
4112,1053,2018-04-26 21:17:25.393563,Primary
4113,1053,2018-04-26 21:20:07.838502,Primary
1799,481,2017-03-08 14:34:05.803893,Lower Elementary
1800,481,2017-03-08 14:34:19.53748,Lower Elementary
1801,481,2017-03-08 14:34:29.209234,Lower Elementary
4115,87,2018-04-27 20:53:31.249006,Primary
3110,526,2017-09-18 13:27:02.720796,Primary
2969,526,2017-08-31 17:33:35.823526,Primary
1802,481,2017-03-08 14:34:38.089038,Lower Elementary
1803,481,2017-03-08 14:34:50.298323,Lower Elementary
1808,481,2017-03-08 14:35:49.005969,Lower Elementary
1795,481,2017-03-08 14:33:02.637047,Lower Elementary
1796,481,2017-03-08 14:33:17.033799,Lower Elementary
1797,481,2017-03-08 14:33:36.745701,Lower Elementary
1794,481,2017-03-08 14:32:51.894554,Lower Elementary
1812,481,2017-03-08 14:36:32.357695,Lower Elementary
1813,481,2017-03-08 14:36:47.965415,Lower Elementary
1809,481,2017-03-08 14:35:58.52869,Lower Elementary
1814,481,2017-03-08 14:39:52.599796,Lower Elementary
1815,481,2017-03-08 14:40:04.060397,Lower Elementary
2189,481,2017-06-01 16:43:11.46681,Toddler
2190,481,2017-06-01 16:43:27.866642,Toddler
